concept_id,record_count
36717001,44909880
36717004,317370
36717006,5453980
36717013,4490
36717025,18950
36717026,47010
36717032,25440
36717034,50820
36717035,2490
36717036,1751820
36717058,1360
36717092,2270
36717104,1610
36717114,6948920
36717115,7394590
36717157,27010
36717162,5130
36717163,34210
36717164,21410
36717165,1220
36717166,11640
36717169,3155030
36717170,6410
36717171,3440
36717176,28480
36717179,20140
36717183,277230
36717200,50120
36717225,14790
36717255,2400
36717267,3037670
36717277,34940
36717279,607350
36717286,994100
36717287,3710
36717294,152200
36717296,12020
36717300,6660
36717302,2040
36717312,95250
36717313,1160
36717341,250250
36717342,2540
36717360,5150
36717363,2180
36717409,1190
36717425,1300
36717452,13090
36717462,24370
36717464,2230
36717467,5850
36717468,35180
36717471,217830
36717487,1350
36717491,4140
36717498,13430
36717564,436800
36717575,1160
36717576,327520
36717577,26130
36717583,5870
36717591,11020
36717601,29020
36717610,4130
36717618,44900
36717636,3580770
36717637,3690
36717640,151650
36717642,1030
36717682,82121830
36768082,43760
36768587,2614110
36768630,16390
36768664,61740
36768862,16428500
36769180,6765220
36769301,41585000
36769933,68640
36770040,56230
36770283,6920810
36770544,16414380
36782274,53520
36782828,2302820
36783413,3850
36783795,3800
36783797,1200
36783904,184050
36785045,7040
36785435,5410
36785979,8800
36786239,1890
36787699,48320
36787970,12420
36787980,10220
36787990,1210
36788783,4790
36789694,1550
36789910,2530
36802264,2780
36802275,1600
36802278,3030
36802286,3100
36802290,16680
36802291,1640
36802300,2990
36802343,2790
36802351,4150
36802621,1080
36802638,1640
36802645,2670
36802648,1920
36802653,1010
36802659,1220
36802704,1020
36802720,1110
36802726,9920
36802732,1660
36802745,2050
36802747,1220
36802756,1360
36802762,1070
36802763,1450
36802764,2180
36802765,5600
36802777,2580
36802785,1180
36802805,2330
36802868,7700
36802869,1100
36802878,1160
36802881,1330
36802900,1130
36802911,4720
36808906,3820
36809148,18370
36809457,6890
36810286,57720
36810925,21520
36810958,1790
36811061,17050
36811181,208890
36811591,54070
36812195,69390
36812414,1160
36812623,1220
36812727,3930
36812844,1620
36812864,3510
36813122,59290
36813462,9290
36813940,7545590
36814310,112990
36848862,117140
36851958,4150
36855962,23050
36859078,11670
36878602,2070
36878615,9880
36878620,4910
36878622,2110
36878639,322440
36878665,182150
36878693,20840
36878696,98460
36878697,2740
36878706,1770
36878709,25700
36878712,23930
36878718,1360
36878721,72160
36878742,2430
36878752,296770
36878762,2880
36878773,814180
36878774,22870
36878777,23260
36878778,23260
36878782,34244110
36878783,61260
36878786,54220
36878802,7420
36878803,3596000
36878826,9270
36878831,2489280
36878844,7740
36878851,1280
36878856,1830
36878867,11000
36878917,3070
36878929,39740
36878933,1610
36878939,18630
36878944,82170
36878945,14770
36878948,1750
36878950,50560
36878958,45590
36878960,8380
36878977,1450
36879001,4420020
36879014,54720
36879017,12390
36879021,2950
36879024,111900
36879032,86450
36879034,404290
36879078,56490
36879079,106410
36879081,58420
36879085,320590
36879087,59870
36879092,1075200
36879119,9400
36879137,1940
36879144,1120990
36879152,863880
36879159,21120
36879161,3130
36879162,48250
36879164,29040
36879179,1450
36879181,558480
36879250,358530
36879260,1830
36879473,34690
36879850,8200
36879851,307510
36879869,229690
36879879,30880
36880003,1090
36880006,111280
36880021,8180
36880046,22060
36880190,3980
36880194,104530
36880254,1470
36880604,538430
36880814,1860
36880816,225990
36880829,179080
36880837,84480
36880839,5760
36880846,16600
36880868,1490
36880979,65630
36881018,1360
36881019,199910
36881029,2960
36881049,5640
36881053,254080
36881142,1600
36881206,175500
36881779,420870
36881803,3210
36881806,52940
36881808,361450
36881824,228560
36881913,2740
36881936,54750
36881941,4210
36881944,9990
36881975,4580
36881976,1220
36881998,429210
36882041,35190
36882055,238440
36882107,313410
36882153,91310
36882167,50330
36882275,17240
36882716,6464530
36882733,60130
36882738,13330
36882742,5350
36882746,1480
36882755,2230
36882760,219210
36882762,212940
36882763,27100
36882815,9460
36882817,2090
36882853,4630
36882889,1161950
36882956,5370
36883001,3230
36883004,224240
36883140,54230
36883672,6810
36883720,1220
36883745,223260
36883796,27150
36883810,48170
36883811,31340
36883843,12470
36883844,2280
36883914,310700
36883959,3350
36883985,6534860
36884071,224150
36884099,18720
36884432,5000
36884617,5740
36884665,2920
36884792,103560
36884836,112770
36884845,1150
36884848,1030
36885001,47010
36885120,12630
36885332,3580
36885374,27540
36885577,2652880
36885579,58360
36885592,1629690
36885599,397370
36885623,1051870
36885634,89940
36885776,95340
36885798,11240
36885808,13490
36885859,215590
36885933,4770
36886044,58530
36886127,34480
36886267,10420
36886557,13870
36886572,3020
36886582,155410
36886585,2070
36886598,5180
36886599,169560
36886614,8180
36886622,493720
36886625,2450
36886672,2460
36886701,45020
36886706,11580
36886726,3050
36886742,56110
36886781,564610
36886790,13930
36886821,2380
36886910,24750
36886988,3320
36887520,14370
36887523,1192370
36887526,25720
36887565,57540
36887567,2820
36887635,768310
36887702,58530
36887728,50160
36887746,11490
36887747,611620
36887770,1500
36887780,31710
36887915,68860
36887920,46060
36888512,68970
36888525,64660
36888535,1360
36888537,626080
36888640,28560
36888666,21170
36888689,17910
36888691,10380
36888706,2860
36888722,2130
36888779,1740
36888823,28480
36888859,28660
36888964,462560
36889195,4836360
36889255,2090
36889502,5560
36889513,464350
36889525,221510
36889534,17240
36889545,10470
36889551,1184020
36889556,1420
36889565,9070
36889646,3690
36889685,21680
36889733,2220
36889762,1810
36889912,21830
36889947,1410
36890154,2610
36890178,32180
36890540,378680
36890556,4620
36890559,44180
36890564,186110
36890566,738270
36890567,2520
36890652,14690
36890659,12000
36890948,48540
36891326,63860
36891512,24440
36891520,112240
36891521,500960
36891540,120660
36891550,60670
36891643,3620
36891675,68090
36891722,4600
36891764,11800
36891793,47880
36891816,1090
36891946,203490
36892340,5520
36892485,5100
36892486,3530
36892507,2540
36892511,48910
36892528,15710
36892598,5510
36892710,170690
36892739,2870
36892743,97070
36892760,25450
36892790,32420
36892806,16750
36892903,10590
36893170,8310
36893471,34810
36893473,18510
36893479,6180
36893487,1960
36893497,2480
36893590,6500
36893632,31940
36893635,44420
36893639,16140
36893642,19590
36893793,28780
36893849,31160
36894090,41540
36894093,3320
36894419,2332430
36894423,5930930
36894438,7020
36894442,1010
36894466,280490
36894475,225680
36894518,58800
36894552,1119260
36894577,51330
36894636,2820
36894643,86740
36894722,577500
36894724,378690
36894742,3990
36894786,18020
36894797,24260
36894805,2060
36894891,2020
36895000,49050
36895011,106220
36895014,220280
36895016,766960
36895024,57790
36895040,31230
36895064,6540
36895077,309390
36895103,11080
36895130,2820
36895150,46730
36895151,7380
36895190,138870
36895194,1230
36895198,51230
36895209,12550
36895211,2056850
36895213,2440
36895214,2125320
36895226,24140
36895253,22760
36895254,131550
36895264,64690
36895297,6800
36895334,73570
36895337,270450
36895370,127730
36895404,41430
36895412,10550
36895423,808920
36895427,8290
36895452,26750
36895459,76900
36895505,84750
36895547,9670
36895548,21560
36895563,1040
36895582,1180
36895602,326390
36895606,41200
36895616,28940
36895632,175510
36895636,20030
36895687,145870
36895697,2185240
36895720,600540
36895739,644530
36895768,44830
36895859,1260
36895872,22840
36895951,50640
36895961,7150
36895963,69400
36896008,5320
36896045,54310
36896055,28700
36896157,2220
36896428,14250
36896495,568410
36896594,186270
36896808,18150
36897159,1221820
36897182,426550
36897310,189250
36897409,31080
37002349,121310
37002355,1780
37002368,1320
37002369,4860
37002370,64510
37002374,4350
37002375,12200
37002389,21070
37002400,14110
37002419,2100
37002428,2910
37002461,432860
37002483,1700
37002518,4080
37002520,55150
37002522,1880
37002524,36630
37002543,3700
37002570,90630
37002593,40120
37002597,287680
37002633,4590
37002647,4600
37002665,2240
37002709,3100
37002728,133970
37002729,2820
37002736,47000
37002776,1690
37002796,79200
37002811,8140
37002829,1330
37002844,39290
37002847,3770
37002850,21500
37002852,8740
37002854,2660
37002856,1710
37002890,5160
37002896,2240
37002912,1310
37002916,4100
37002994,2340
37003201,142180
37003202,138400
37003204,34200
37003215,2420
37003217,32610
37003219,9550
37003221,239810
37003273,125780
37003288,362050
37003292,3610
37003293,361960
37003297,3610
37003299,9970
37003301,2092940
37003306,4180
37003386,1300
37003432,247913660
37003435,9484290
37003436,171749940
37003491,34840
37003518,122003260
37003531,43160
37003552,53120
37003564,85840
37003566,28380
37003570,263730
37003571,23290
37003572,26150
37003573,112560
37003574,14490
37003575,2940
37003576,23700
37003577,64240
37003578,1572780
37003582,1050
37003583,6600
37003584,154720
37003586,3350
37003587,1640
37003588,17770
37003601,691630
37003602,4430
37003603,88080
37003604,4980
37003605,2979300
37003606,23630
37003607,3693610
37003608,9400
37003609,1571370
37003612,2150
37003616,933740
37003617,8312120
37003618,20980
37003619,23350
37003620,65800
37003621,29070
37003622,59420
37003623,34300
37003628,5750
37003630,4820
37003637,32010
37003639,65800
37003640,28810
37003641,1400
37003642,2990
37003645,22250
37003649,444190
37003651,35240
37016099,121650
37016107,127730
37016108,796900
37016114,19418860
37016116,115100
37016120,1020
37016121,25420
37016130,2934460
37016146,2520
37016148,1920
37016152,544170
37016156,44870
37016166,1758790
37016169,710580
37016170,161460
37016171,139040
37016176,200950
37016179,733360
37016180,343840
37016184,19330
37016189,1660
37016191,418830
37016193,760430
37016195,8160
37016198,1100
37016200,106748010
37016202,1290
37016205,1390
37016210,3170
37016211,326560
37016212,436860
37016213,192810
37016216,200670
37016217,181880
37016218,191500
37016220,188180
37016221,195120
37016222,1020
37016244,2520
37016251,2010
37016258,1370
37016267,12740
37016282,27810
37016308,220970
37016310,3254750
37016338,1028730
37016340,1760
37016341,261460
37016342,1160600
37016343,481420
37016348,20335920
37016349,148900200
37016351,1940
37016352,18560
37016353,9660
37016354,23930
37016355,24130
37016356,2760
37016358,19880
37016366,25980
37016367,391790
37016369,1540
37016396,106260
37016631,3480
37016636,1150
37016663,1640
37016707,16910
37016718,8220
37016719,9390
37016725,9030
37016733,1260
37016740,2620
37016741,5300
37016762,101480
37016767,643530
37016768,4305680
37016775,8010
37016836,507450
37016843,1900
37016847,6040
37016868,1800
37016875,109540
37016877,5620
37016878,10150
37016880,24920
37016882,335050
37016885,23290
37016886,6580
37016887,3270
37016888,4560
37016889,21790
37016906,1230
37016924,24850
37016946,26470
37016963,1260
37016966,329600
37016985,1340
37016987,1220
37016991,1400
37017002,5560
37017030,10162880
37017051,120190
37017056,1971760
37017058,1519490
37017081,2870050
37017084,1480
37017085,22420
37017100,12830
37017114,1650
37017128,1340
37017135,16100
37017153,4750
37017176,113860
37017182,57017000
37017222,1720
37017257,177520
37017264,2970
37017267,4400
37017268,14670
37017273,31630
37017275,235220
37017286,32200
37017298,439430
37017321,38840
37017346,484540
37017351,40530
37017355,1030
37017372,1490
37017381,2050
37017405,6680
37017409,3616870
37017429,2670
37017430,8100
37017431,2044440
37017432,49476600
37017436,3480770
37017446,3500
37017450,3340
37017452,319790
37017494,23170
37017534,4080
37017563,2890
37017572,1160
37017583,1260
37017585,2240
37017610,17007730
37017812,3404100
37017830,2880
37017950,1650
37017954,2010
37018129,2320
37018196,30449130
37018292,31500
37018293,1220180
37018294,272380
37018329,219150
37018338,496030
37018339,100540
37018340,379350
37018343,1380
37018346,1430
37018348,107770
37018350,29100
37018353,4460
37018354,5320
37018356,2750
37018566,7130
37018609,2600
37018643,5790
37018657,1200
37018659,264080
37018672,347560
37018674,1270
37018677,15250
37018683,262040
37018684,184270
37018688,9124160
37018724,1220
37018726,654440
37018727,11480
37018728,7900
37018765,14280
37018842,4690
37018844,1120
37018854,9496350
37018858,2230
37018860,28300
37018866,2260
37018872,264650
37018875,2021350
37018878,533740
37018883,2490
37018886,100740
37018889,281790
37018896,27950
37018918,3730
37018928,203170
37018932,49420
37018934,128400
37018952,275800
37018973,2630
37018976,8860
37018982,1073230
37018984,2130
37018990,1160
37019006,17420
37019019,359700
37019054,757180
37019068,2240
37019108,48480
37019149,594880
37019493,6010
37019511,180020
37019527,2180
37019538,6570
37019541,12730
37019583,2110
37019602,1450
37019616,6570
37019625,2150
37019632,7490
37019651,2150
37019690,16980
37019710,1870
37019716,1920
37019752,19790
37019777,1690
37019808,2150
37019817,8060
37019819,6570
37019853,89710
37019861,49020
37019887,2150
37019924,12720
37019966,9870
37019976,19790
37020000,1920
37020002,2250
37020005,7490
37020007,2260
37020015,2150
37020017,1920
37020049,2710
37020057,19790
37020062,6570
37020076,2070
37020079,2110
37020152,2550
37020216,1760
37020217,1590
37020221,16400
37020228,164300
37020233,8560
37020246,8560
37020248,6150
37020263,6570
37020268,5030
37020289,12730
37020303,2150
37020305,1010
37020323,1000
37020341,2950
37020352,4590
37020392,16990
37020445,10360
37020459,1150
37020473,2340
37020488,2590
37020531,138870
37020565,10930
37020579,1120
37020591,1280
37020635,10705630
37020721,12710
37020730,471700
37020736,2110
37020750,4590
37020756,2140
37020792,10940
37020807,22900
37020818,10630
37020823,2150
37020827,1000
37020862,1440
37020863,1770
37020889,6560
37020896,180010
37020902,1350
37020919,2000
37020928,2640
37020933,2190
37020953,6200
37020961,2870
37020972,1070
37020981,3310
37020995,10900
37020997,2150
37021045,1000
37021050,7490
37021073,455660
37021074,1800
37021109,10930
37021132,1690
37021134,6560
37021152,1529540
37021170,3190
37021192,2150
37021197,4040
37021208,6570
37021217,1840
37021221,6570
37021247,10430
37021252,10706190
37021268,6570
37021272,1780
37021298,1880
37021329,9000
37021336,1690
37021342,33110
37021391,6570
37021427,6570
37021439,2910
37021465,19220
37021493,1000
37021505,4450
37021509,2410
37021511,1050
37021531,5990
37021563,2120
37108576,1170
37108588,339260
37108590,10940
37108591,11420
37108605,1640
37108606,3940
37108607,5700
37108610,4040
37108611,3770
37108619,2460
37108632,3620
37108633,1630
37108646,1920
37108647,1880
37108652,1340
37108653,2290
37108659,1190
37108662,5270
37108663,4300
37108664,1160
37108665,2300
37108668,2300
37108669,2400
37108678,3980
37108679,26120
37108682,6050
37108685,3300
37108714,28550
37108721,1120
37108722,10960
37108724,2840
37108728,2570
37108731,141120
37108742,632830
37108748,219220
37108749,234040
37108752,10790
37108753,11490
37108755,1780
37108757,2560
37108763,475150
37108765,1330
37108767,7900
37108780,1220
37108814,2282870
37108852,2470
37108870,1030
37108888,1180
37108890,4770
37108891,1500
37108900,71470
37108923,1110
37108924,1180
37108931,39150
37108932,1170
37108938,1070
37108940,3930
37108941,2280
37108955,1270
37108964,52200
37108966,1050
37108973,1470
37108974,1340
37108976,8840
37108978,4570
37108989,1160
37108990,1040
37108992,47270
37109019,6810
37109031,60340
37109032,1530
37109046,9690
37109048,2160
37109050,1391000
37109051,2460
37109056,17018660
37109062,11240
37109063,1650
37109069,2250
37109071,55830
37109077,20770
37109082,44510
37109083,34290
37109104,3310
37109122,1330
37109123,1240
37109147,4320
37109150,12870
37109157,26390
37109161,3380
37109181,1760
37109185,1780
37109208,1320
37109209,5750
37109211,1310
37109217,1790
37109227,4210
37109228,2260
37109229,4170
37109230,2290
37109234,2770
37109235,1190
37109236,4890
37109237,1450
37109249,4330
37109252,2400
37109274,4140
37109275,23260
37109281,2220
37109282,1270
37109288,1680
37109290,1390
37109292,4730
37109294,1020
37109295,1260
37109296,2200
37109297,1070
37109301,1925460
37109302,14400
37109303,15520
37109306,16160
37109307,745190
37109309,14210
37109310,358790
37109311,4750
37109312,523040
37109313,56780
37109319,3920
37109325,154120
37109329,2750
37109428,133690
37109436,1610
37109442,32710
37109483,3600
37109493,6480
37109495,6720
37109512,449160
37109569,1216100
37109663,176740
37109664,29310
37109714,2229540
37109774,123963020
37109809,66150
37109810,6990
37109843,11012250
37109862,19020
37109863,19780
37109864,1086530
37109931,30220
37109943,2740
37109944,27400
37109954,2090
37109988,31740
37110031,4190
37110032,6780
37110033,4770
37110034,10240
37110080,2130
37110097,51300
37110207,1130
37110208,37470
37110242,7620
37110250,23097200
37110260,21390
37110261,2950
37110262,13760
37110271,2430
37110280,252630
37110290,189330
37110322,44950
37110366,370880
37110367,62180
37110378,130320
37110393,533890
37110409,375230
37110444,892420
37110468,2790
37110472,11150
37110474,3370
37110488,76480
37110545,6850
37110593,1460
37110615,1060
37110622,1870
37110624,1870
37110653,3610
37110654,3610
37110656,17460
37110657,17460
37110658,21060
37110663,8520
37110664,8520
37110665,8520
37110671,32380
37110672,32380
37110721,6780
37110728,36220
37110752,1710
37110753,9250
37110837,6960
37110861,12020
37111241,26670
37111242,12270
37111382,9900
37111384,12520
37111388,52480
37111483,1460
37111494,3253630
37111502,33080
37111520,94680
37111618,5720
37111620,81120
37115735,2640
37115756,273000
37115786,21690
37116302,786000
37116361,400070
37116369,24280
37116419,103180
37116441,419690
37116462,3580
37116485,88850
37116486,25400
37116487,35090
37116489,53420
37116490,1230
37116494,2700
37116495,13790
37116497,1200
37116501,32840
37116507,35310
37116508,17070
37116509,9060
37116510,136030
37116511,1263110
37116513,31190
37116521,183840
37116526,24190
37116527,22660
37116528,5860
37116529,9390
37116530,158740
37116538,1979840
37116540,68810
37116542,11170
37116543,7290
37116546,10550
37116547,3390
37116548,1540
37116581,3350
37116598,1030
37116601,1730
37116602,29770
37116603,21430
37116608,995740
37116613,33170
37116614,1860
37116623,12990
37116624,35490
37116626,19080
37116627,244070
37116630,1918080
37116631,1043420
37116632,26410
37116633,204120
37116634,46890
37116643,234090
37116660,43570
37116661,3530
37116670,1030
37116731,27940
37116828,1400
37116834,16780
37116845,5145910
37116848,1360
37116854,22120
37116893,190590
37116948,5140
37116954,1290
37116972,6200
37116997,5910
37117052,25420
37117053,32010
37117055,7180
37117057,1640
37117058,1044240
37117064,1890
37117065,25630
37117071,1160
37117072,8800
37117076,2950
37117090,1310
37117093,5900
37117095,573030
37117100,2410
37117101,1190
37117115,5700
37117116,4770
37117117,10600
37117119,90600
37117120,319090
37117128,2760
37117130,1460
37117131,2510
37117135,450960
37117152,1830
37117166,4730
37117167,11490
37117192,4500
37117194,6010
37117199,2680
37117200,7670
37117202,2310
37117206,295320
37117209,2560
37117217,9380
37117266,6250
37117280,9670
37117305,8429800
37117366,33510
37117476,19420
37117647,1500
37117648,65680
37117752,85720
37117754,11030
37117758,11810
37117761,1680
37117784,5320
37117797,6780
37117806,32420
37117809,32380
37117999,80880
37118007,28260
37118008,22130
37118025,280050
37118087,32520
37118088,7780
37118658,36660
37118660,475620
37118661,89310
37118662,49280
37118663,44980
37118664,71840
37118667,247770
37118673,20010
37119138,17912050
37119157,31050
37119223,2540
37119224,1680
37119234,55720
37119239,117970
37119299,2840
37119306,2900
37119307,84180
37119312,3000
37151422,5370
37151505,329890
37153162,57280
37153308,10750
37153347,13010
37153348,61300
37153349,8570
37153387,3594940
37153816,1550870
37155659,1690680
37155703,7350
37155710,122900
37155728,4830
37155972,1070
37158842,21390
37158844,57210
37159532,2391230
37160037,11780
37160747,413560
37160748,1568870
37160749,1082650
37160750,709800
37160751,339270
37160989,13380
37161392,17740
37161477,94130
37161544,643550
37161698,10750
37161699,8610
37161710,1300
37162061,1352320
37162062,70610
37162063,70610
37162280,669890
37162281,18870
37162316,2900
37162439,36140
37162454,10730
37162456,56190
37162480,151050
37162659,9220
37162660,10660
37162782,113140
37162790,157770
37162803,39650
37162805,16300
37162806,362710
37162913,17900
37162980,416860
37162983,8950
37163124,148680
37163186,252110
37163338,35380
37163420,50090
37163522,52440
37163570,104680
37163810,7920
37164037,14460
37164389,8210
37164445,2180
37164458,7840
37164461,83830
37164468,6410
37164564,6160
37164566,670410
37164568,33250
37164598,365290
37164749,2120
37164773,20750
37164777,185340
37164786,27410
37164789,137420
37164793,91660
37164815,2360
37164816,2940
37164857,37860
37164860,147990
37164910,2180
37164927,522360
37164973,1360
37165080,244600
37165305,133390
37165342,1440
37165398,11440
37165425,466640
37165431,1040170
37165528,159870
37165529,6910
37165530,133730
37165537,837840
37165540,95630
37165541,1128590
37165542,8440
37165543,10700
37165544,51690
37165545,88530
37165546,18400
37165547,64230
37165554,3780
37165640,71200
37165681,2720
37165682,21060
37165787,1090
37165792,5790
37165794,21380
37165801,1810
37165805,8150
37165806,11320
37165809,11150
37165814,3910
37165818,16300
37165819,74390
37165822,2450
37165823,6250
37165829,43330
37165830,49270
37165832,47600
37165833,727240
37165837,4110
37165838,13860
37165840,11900
37165851,5270
37165857,4080
37165858,6710
37165859,1580
37165862,22270
37165864,29860
37165865,215630
37165866,248170
37165875,6070
37165893,8640
37165982,3550
37165994,100400
37165996,45440
37166145,3230
37166700,4370
37166830,1900
37166856,25830
37166869,601530
37166956,310920
37166957,14590
37166976,2370980
37166992,231690
37167075,19780
37167116,51800
37167133,55190
37167135,2520
37167136,21280
37167137,26200
37167138,107430
37167166,1740930
37167184,31010
37167186,130240
37167187,68780
37167188,65270
37167189,98890
37167266,2680
37167376,49400
37167720,23030
37167845,8350
37167847,5430
37167952,10470
37167973,7050
37167975,8780
37168031,8400
37168051,108890
37168128,11530
37168129,164300
37168130,25740
37168131,715060
37168133,9850
37168136,15020
37168148,15220
37168250,67520
37168303,54230
37168305,53430
37168307,19770
37168359,9660
37168360,10190
37168361,196100
37168408,70630
37168458,397070
37168467,2150
37168469,112430
37168471,80710
37168724,127550
37168774,127550
37168851,1270
37169743,6100
37169850,116540
37170703,199680
37170707,1029590
37170709,401650
37170711,320990
37170716,188640
37170718,985310
37170720,391240
37170723,303580
37170726,470500
37170728,1429180
37170730,1140080
37170748,1220
37170750,3240
37170752,3710
37170759,18460
37170760,68480
37170762,88200
37170764,136550
37170770,15180
37170772,64600
37170775,84710
37170777,127940
37170782,87750
37170784,264190
37170786,304390
37170788,110400
37170793,89320
37170795,293030
37170797,338060
37170831,14800
37170834,85920
37170837,83790
37170839,32340
37170844,13790
37170847,75660
37170850,74400
37170852,26790
37170860,3210
37170865,11430
37170868,10100
37170870,5350
37170882,3770
37170885,10090
37170887,9400
37170890,8460
37170892,22480
37170894,12210
37170896,3270
37171184,3260
37171185,3350
37171349,12470
37171431,388620
37171495,1420
37171496,1400
37171497,2710
37171499,2440
37171500,2340
37171502,1420
37171506,4690
37171507,7240
37171508,5810
37171509,2900
37173234,3920
37173235,13220
37173236,2860
37173237,13940
37173239,4260
37173240,9580
37173241,20580
37173332,3420
37173333,16560
37173334,12500
37173335,33690
37173336,14250
37173337,14200
37173338,16300
37173339,12230
37173340,25640
37173341,9660
37173344,15130
37173345,19130
37173346,13600
37173347,15770
37173348,5150
37173349,6170
37173350,11790
37203914,1830
37203917,122760
37203923,86100
37203926,425930
37203928,31380
37203929,44530
37203939,16190
37203984,2297520
37204002,28300
37204003,22340
37204004,22360
37204082,2762390
37204089,76200
37204143,1130
37204148,3400
37204149,3710
37204166,1490
37204169,374450
37204279,2460
37204304,1150
37204336,1160
37204340,2520
37204556,1800
37204658,1070
37204664,14620
37204666,10480
37204668,18610
37204669,7230
37204680,2200
37204683,5730
37204742,7200
37204743,21760
37204824,181090
37204826,1080
37204827,23290
37204873,3190
37205026,51030
37205044,101840
37205047,13400
37205048,9190
37205049,59570
37205060,81860
37205080,888220
37205092,120470
37205177,2190
37205197,1470
37205200,7181850
37205764,2380
37206102,1208150
37206108,18080
37206139,20670
37206208,6730
37206209,3830
37206227,4880
37206229,27380
37206377,2030
37206378,1610
37206380,1710
37206607,10832700
37206609,31020
37206611,55260
37206719,3253900
37206800,70440
37206816,1060
37206820,2410
37206829,5710
37206831,17870
37206833,3840
37206940,36380
37207146,6250
37207148,6510
37207149,50690
37207151,51240
37207154,26800
37207156,24790
37207157,108200
37207159,143720
37207160,90280
37207161,106770
37207162,19470
37207164,20540
37207172,88040
37207173,128130
37207175,144100
37207180,41780
37207181,43380
37207182,103460
37207184,103510
37207199,86260
37207200,230380
37207201,7980
37207208,199210
37207212,39650
37207291,33460
37207292,34430
37207293,4010
37207294,3820
37207298,9580
37207299,10320
37207455,1490
37207707,113360
37207728,1480
37207842,35830
37207844,2210
37207858,33240
37207859,11300
37207863,1180
37207864,15270
37207865,25280
37207866,236860
37207867,87380
37207868,1430
37207869,118050
37207879,10730
37207880,1440
37207896,32220
37207902,38330
37207904,1710
37207918,33310
37207919,11970
37207924,15450
37207925,20260
37207926,139270
37207927,90130
37207929,97780
37207939,9450
37207940,1330
37207956,31360
37207959,156440
37207960,151810
37207961,157700
37207963,138960
37207984,41500
37208005,15070
37208007,14430
37208009,32030
37208010,21830
37208015,19400
37208022,340090
37208023,349330
37208024,1414530
37208027,111860
37208028,1502020
37208029,49870
37208030,236590
37208031,268530
37208032,131270
37208033,139620
37208034,15760
37208035,33750
37208036,261000
37208037,13860
37208038,228630
37208040,544050
37208041,1220
37208042,1300
37208043,536420
37208044,118880
37208045,254060
37208046,238980
37208047,2710
37208071,51920
37208101,23840
37208102,37190
37208172,1460
37208254,10770
37208259,2500
37208260,3130
37208308,547960
37208309,553070
37208353,9348390
37209162,1130
37209188,4530
37209289,5700
37209290,7720
37209293,3500
37209294,3600
37209387,1840
37209388,1480
37209394,460680
37209395,436310
37209399,5680
37209400,6790
37209481,16070
37209482,27110
37209483,15890
37209484,25360
37209485,1100
37209501,324570
37209502,1290
37209512,114750
37209571,1010
37209582,1720
37209583,1220
37209603,1322260
37209605,1391380
37209612,1460
37209616,48460
37209617,45620
37209652,2520
37309608,24430
37309618,9300
37309619,1610
37309621,3330
37309624,2380
37309625,358910
37309626,1973980
37309627,1670
37309630,19540
37309640,77900
37309664,2416640
37309676,1290
37309681,44610
37309693,1000
37309694,1010
37309786,1180
37309840,6120
37309841,4610
37309897,1060
37309902,1340
37309903,1510
37309908,1520
37309909,1770
37310114,1170
37310124,1900
37310175,1070
37310223,1630
37310241,7570
37310242,204200
37310243,200500
37310244,434900
37310245,436060
37310257,199000
37310258,6603650
37310279,2443480
37310595,44320
37310596,4650
37310603,4790
37310605,5050
37310608,42560
37310609,4290
37310611,5140
37310612,5430
37310666,15150
37310791,115860
37310859,2950
37310898,73910
37311059,146694640
37311060,1062070
37311061,92986120
37311065,132840
37311078,223530
37311080,2640
37311110,411920
37311112,92490
37311123,5220
37311139,1770
37311142,15240
37311158,29610
37311188,1480
37311248,1220
37311249,1580
37311250,28610
37311251,1260
37311252,1540
37311253,1670
37311254,1710
37311267,20206620
37311285,59730
37311286,5110
37311300,14400
37311301,14750
37311303,10950
37311304,1030
37311319,10207180
37311324,231180
37311338,12680
37311339,4490
37311340,3220
37311341,6890
37311469,4950
37311514,1090
37311520,1520
37311673,4630
37311678,35570
37311698,26980
37311728,30330
37311796,55230
37311810,49140
37311830,1540
37311832,15580
37311833,16200
37311858,3940
37311869,98850
37311944,47730
37311952,146920
37311956,7150
37311957,5790
37311958,12400
37311959,5200
37311961,57650
37311977,5380
37311980,2480
37311985,1190
37312034,1580
37312035,1020
37312096,3090
37312099,1450
37312105,16704310
37312106,7600
37312128,842900
37312197,2010
37312218,4360
37312222,59440
37312249,1790
37312258,1092000
37312259,8000
37312366,5310
37312369,2170
37312396,1260
37312440,39504100
37312448,30760
37312470,19520
37312491,1730
37312519,454030
37312520,3142260
37312524,588640
37312529,1248030
37312531,157530
37312532,255720
37312594,6960
37312598,557860
37312599,33200
37312600,2560
37312601,4040
37312602,135850
37312603,21320
37312604,38950
37312606,228240
37312607,3622080
37312608,122480
37312609,72680
37312612,21130
37312672,13080
37312673,22550
37312674,12530
37312675,61800
37312742,1880
37312743,9180
37312777,28060
37392188,378860
37392365,95440
37392561,6683590
37392563,4444860
37392599,33780
37392682,1420
37392790,1770
37392803,4280
37392813,3260
37392815,15170
37392839,7290
37392842,70320
37392885,273500
37392928,1890
37392955,6510
37393075,9860
37393144,174450
37393180,2011470
37393206,14090
37393238,6620
37393262,243260
37393269,29230
37393313,23760
37393317,18130
37393321,39713150
37393343,2262310
37393350,2200
37393360,8250
37393366,43260
37393418,87940
37393428,2210850
37393523,10600
37393524,5853920
